event_id,event_ts,user_id,session_id,event_type,device,traffic_source,content_id,search_query,dwell_time_sec
e_000062727,2026-01-29T00:31:09Z,u_004650,s_09997201,click_recommendation,web,push,c_000562,,
e_000062728,2026-02-02T08:00:45Z,u_002541,s_00311178,share,web,social,c_001247,,
e_000062729,2026-01-31T16:38:00Z,u_000798,s_09381052,app_open,ios,seo,,,344.0
e_000062730,2026-02-01T22:50:39Z,u_002857,s_06706932,click_recommendation,ios,social,c_000252,,
e_000062731,2026-02-02T03:46:33Z,u_000042,s_05588395,bookmark,ios,social,c_001155,,
e_000062732,2026-02-02T10:17:56Z,u_003567,s_07591289,share,android,seo,c_000284,,
e_000062733,2026-01-31T17:55:01Z,u_002679,s_07530651,search,android,email,,lower blood pressure,
e_000062734,2026-02-02T14:06:46Z,u_001265,s_01653222,share,ios,social,c_000605,,
e_000062735,2026-01-29T04:51:01Z,u_004858,s_04546904,app_open,android,seo,,,281.0
e_000062736,2026-01-27T14:32:29Z,u_004127,s_08492075,search,android,paid,,how to sleep better,
e_000062737,2026-01-30T00:08:18Z,u_003537,s_09451787,click_recommendation,web,email,c_000601,,
e_000062738,2026-02-02T06:58:58Z,u_001922,s_00013766,email_open,ios,email,,,
e_000062739,2026-01-29T23:05:55Z,u_004475,s_02255156,bookmark,ios,push,c_000686,,
e_000062740,2026-02-01T12:41:43Z,u_002428,s_05273428,view_content,ios,push,c_000122,,511.0
e_000062741,2026-02-01T17:18:34Z,u_000563,s_07735785,click_recommendation,ios,push,c_000910,,
e_000062742,2026-01-27T15:19:56Z,u_002547,s_08929809,share,android,seo,c_000893,,
e_000062743,2026-01-31T03:53:50Z,u_004918,s_05664355,email_open,web,social,,,
e_000062744,2026-02-01T17:32:27Z,u_000356,s_04533784,email_open,ios,email,,,
e_000062745,2026-01-27T06:49:33Z,u_004526,s_09865667,search,ios,paid,,healthy breakfast ideas,
e_000062746,2026-01-30T13:54:38Z,u_002817,s_06204716,bookmark,ios,social,c_000987,,
e_000062747,2026-01-31T07:11:14Z,u_003705,s_01075730,search,android,paid,,high protein foods,
e_000062748,2026-01-27T17:48:02Z,u_003132,s_07442615,click_recommendation,ios,paid,c_000291,,
e_000062749,2026-02-01T14:55:29Z,u_001488,s_03062224,click_recommendation,android,paid,c_000841,,
e_000062750,2026-02-02T07:54:33Z,u_003703,s_01331580,search,ios,email,,diabetes symptoms,
e_000062751,2026-01-30T04:47:57Z,u_002486,s_09958704,click_recommendation,android,social,c_001237,,
e_000062752,2026-01-29T21:28:31Z,u_004662,s_08780594,click_recommendation,web,email,c_000753,,
e_000062753,2026-02-02T01:25:23Z,u_003566,s_02497895,search,ios,seo,,stress management tips,
e_000062754,2026-02-02T00:59:50Z,u_002334,s_07490315,view_content,web,direct,c_000154,,36.0
e_000062755,2026-01-27T11:45:29Z,u_001259,s_03405951,share,android,direct,c_000343,,
e_000062756,2026-01-27T20:26:12Z,u_004924,s_00675334,view_content,web,push,c_000523,,352.0
e_000062757,2026-02-02T09:43:01Z,u_004405,s_05980527,view_content,ios,paid,c_000766,,325.0
e_000062758,2026-01-31T05:32:10Z,u_002730,s_03492642,click_recommendation,android,paid,c_001474,,
e_000062759,2026-01-28T00:52:07Z,u_003468,s_01615145,share,android,push,c_000348,,
e_000062760,2026-01-27T12:30:30Z,u_003646,s_02066002,share,ios,seo,c_000357,,
e_000062761,2026-02-01T10:48:16Z,u_002554,s_06209753,search,android,seo,,weight loss plan,
e_000062762,2026-02-01T08:31:18Z,u_003372,s_09241646,click_recommendation,ios,email,c_001354,,
e_000062763,2026-02-02T13:57:43Z,u_001646,s_02060989,share,android,email,c_001107,,
e_000062764,2026-01-28T01:47:16Z,u_004182,s_01972199,click_recommendation,ios,seo,c_001161,,
e_000062765,2026-02-02T07:31:27Z,u_004182,s_00262522,click_recommendation,web,push,c_000321,,
e_000062766,2026-01-27T19:16:07Z,u_004400,s_05669048,share,web,direct,c_000333,,
e_000062767,2026-01-27T18:50:18Z,u_001279,s_08352193,share,web,seo,c_000136,,
e_000062768,2026-01-31T17:22:04Z,u_002885,s_04888740,share,web,email,c_001337,,
e_000062769,2026-01-28T00:55:37Z,u_001970,s_02006578,search,ios,email,,workout for beginners,
e_000062770,2026-01-28T09:57:17Z,u_000388,s_03082653,bookmark,ios,direct,c_001369,,
e_000062771,2026-01-27T11:43:00Z,u_004586,s_02968471,share,web,social,c_001497,,
e_000062772,2026-01-31T14:58:38Z,u_002661,s_05445198,share,ios,paid,c_000122,,
e_000062773,2026-01-27T19:20:33Z,u_001360,s_01359798,share,ios,social,c_000662,,
e_000062774,2026-01-29T13:53:50Z,u_004566,s_07043482,email_open,ios,push,,,
e_000062775,2026-01-31T17:23:08Z,u_003718,s_08282843,app_open,ios,social,,,30.0
e_000062776,2026-01-30T21:42:15Z,u_000065,s_02352832,search,ios,direct,,high protein foods,
e_000062777,2026-01-29T19:00:02Z,u_004786,s_02667179,view_content,android,paid,c_000340,,346.0
e_000062778,2026-01-28T23:49:15Z,u_000329,s_08531279,email_open,android,email,,,
e_000062779,2026-01-31T23:50:10Z,u_001283,s_06956662,email_open,android,direct,,,
e_000062780,2026-01-30T09:01:29Z,u_004774,s_09551604,share,android,paid,c_000614,,
e_000062781,2026-01-31T18:22:01Z,u_003005,s_00856530,share,android,paid,c_000011,,
e_000062782,2026-01-30T10:43:41Z,u_001685,s_02178054,share,ios,push,c_001046,,
e_000062783,2026-01-28T14:07:44Z,u_001681,s_05770270,search,android,push,,workout for beginners,
e_000062784,2026-01-30T12:28:37Z,u_004467,s_04456086,email_open,android,email,,,
e_000062785,2026-01-27T23:51:21Z,u_004851,s_04386450,app_open,android,email,,,98.0
e_000062786,2026-01-29T21:27:48Z,u_003121,s_02779830,view_content,android,social,c_000719,,272.0
e_000062787,2026-01-30T02:38:46Z,u_002660,s_01781230,app_open,android,seo,,,487.0
e_000062788,2026-01-31T09:14:02Z,u_004103,s_05652270,share,android,paid,c_000216,,
e_000062789,2026-02-01T00:48:29Z,u_003113,s_01607181,app_open,ios,paid,,,326.0
e_000062790,2026-02-02T13:46:00Z,u_001958,s_01294284,search,web,paid,,healthy breakfast ideas,
e_000062791,2026-01-31T01:40:18Z,u_000771,s_01575509,click_recommendation,ios,email,c_000414,,
e_000062792,2026-01-30T22:46:08Z,u_001289,s_01310720,share,web,paid,c_000966,,
e_000062793,2026-01-27T01:43:55Z,u_002491,s_04703483,view_content,web,seo,c_000196,,546.0
e_000062794,2026-01-30T10:11:13Z,u_002205,s_01375468,view_content,web,seo,c_000200,,464.0
e_000062795,2026-01-28T15:00:40Z,u_004876,s_05111307,share,ios,push,c_001484,,
e_000062796,2026-01-27T14:04:22Z,u_004781,s_01072646,share,web,seo,c_000176,,
e_000062797,2026-02-01T15:54:23Z,u_004569,s_01451071,bookmark,ios,paid,c_000490,,
e_000062798,2026-01-29T15:21:50Z,u_003725,s_05037652,app_open,android,push,,,117.0
e_000062799,2026-02-01T12:57:33Z,u_000510,s_06183371,app_open,ios,email,,,246.0
e_000062800,2026-02-02T09:19:54Z,u_001030,s_01951907,bookmark,android,push,c_001092,,
e_000062801,2026-02-01T19:17:49Z,u_001276,s_05702334,share,ios,seo,c_001434,,
e_000062802,2026-01-27T02:23:08Z,u_004868,s_04280195,bookmark,ios,push,c_000819,,
e_000062803,2026-02-02T14:08:53Z,u_002822,s_01085617,email_open,ios,seo,,,
e_000062804,2026-02-01T22:23:52Z,u_000004,s_04775184,share,android,social,c_000279,,
e_000062805,2026-01-27T09:00:47Z,u_000747,s_01101494,share,web,direct,c_001246,,
e_000062806,2026-02-02T15:54:56Z,u_002644,s_02607971,app_open,web,paid,,,440.0
e_000062807,2026-01-29T23:51:33Z,u_002297,s_05366117,share,android,seo,c_000697,,
e_000062808,2026-01-30T00:31:37Z,u_003463,s_01902008,share,ios,push,c_001403,,
e_000062809,2026-02-02T15:16:10Z,u_002798,s_01768338,search,web,social,,stress management tips,
e_000062810,2026-01-28T17:18:20Z,u_003051,s_03874878,app_open,android,push,,,575.0
e_000062811,2026-01-27T20:07:19Z,u_004157,s_09337863,click_recommendation,web,direct,c_001169,,
e_000062812,2026-01-30T19:01:33Z,u_001467,s_05504441,click_recommendation,android,paid,c_000718,,
e_000062813,2026-01-27T22:55:17Z,u_004479,s_08676422,search,android,seo,,diabetes symptoms,
e_000062814,2026-01-31T08:28:23Z,u_004115,s_06440079,share,android,direct,c_000797,,
e_000062815,2026-01-28T12:53:47Z,u_003311,s_04938438,app_open,android,social,,,556.0
e_000062816,2026-01-31T14:37:07Z,u_003816,s_00456949,view_content,android,email,c_001091,,193.0
e_000062817,2026-01-29T21:17:00Z,u_004998,s_09938462,bookmark,android,seo,c_000304,,
e_000062818,2026-01-30T05:55:58Z,u_001855,s_02183401,view_content,android,push,c_000899,,93.0
e_000062819,2026-01-30T11:49:03Z,u_002334,s_07929775,view_content,android,seo,c_000390,,217.0
e_000062820,2026-02-01T18:36:31Z,u_003119,s_02288983,click_recommendation,android,email,c_000050,,
e_000062821,2026-02-01T21:56:27Z,u_001431,s_09817830,search,android,direct,,how to sleep better,
e_000062822,2026-01-29T01:04:58Z,u_001714,s_06929400,email_open,web,paid,,,
e_000062823,2026-01-30T04:47:11Z,u_004930,s_04884660,click_recommendation,ios,paid,c_001204,,
e_000062824,2026-01-27T04:43:59Z,u_001194,s_01238073,click_recommendation,ios,email,c_001191,,
e_000062825,2026-02-01T00:33:53Z,u_000149,s_09601771,email_open,android,push,,,
e_000062826,2026-01-30T17:18:01Z,u_000707,s_06499834,view_content,ios,paid,c_000442,,35.0
e_000062827,2026-01-31T07:22:23Z,u_003155,s_03741447,click_recommendation,web,direct,c_000309,,
e_000062828,2026-01-27T16:52:13Z,u_000564,s_05605418,search,ios,seo,,diabetes symptoms,
e_000062829,2026-01-31T04:00:49Z,u_004965,s_07047010,app_open,android,push,,,560.0
e_000062830,2026-01-27T06:45:06Z,u_004866,s_02538892,search,android,paid,,lower blood pressure,
e_000062831,2026-01-30T21:42:50Z,u_000554,s_02373557,app_open,android,paid,,,384.0
e_000062832,2026-01-27T08:07:13Z,u_002858,s_07852123,search,ios,seo,,healthy breakfast ideas,
e_000062833,2026-01-29T19:39:15Z,u_000668,s_05340705,app_open,android,seo,,,589.0
e_000062834,2026-01-28T06:53:16Z,u_001697,s_00887893,email_open,web,paid,,,
e_000062835,2026-02-02T03:58:21Z,u_001638,s_04405199,click_recommendation,android,paid,c_000154,,
e_000062836,2026-01-27T09:38:56Z,u_000492,s_09083046,search,web,direct,,weight loss plan,
e_000062837,2026-01-29T17:07:29Z,u_000339,s_07707613,view_content,android,seo,c_001372,,113.0
e_000062838,2026-01-31T14:58:07Z,u_001954,s_02969335,share,web,social,c_000836,,
e_000062839,2026-01-31T03:18:18Z,u_004580,s_09011428,email_open,web,email,,,
e_000062840,2026-01-26T21:32:16Z,u_001466,s_03488358,search,android,social,,workout for beginners,
e_000062841,2026-01-30T04:24:54Z,u_000344,s_07189241,email_open,web,push,,,
e_000062842,2026-01-31T18:39:20Z,u_002496,s_00310553,view_content,android,seo,c_000469,,356.0
e_000062843,2026-01-29T16:08:14Z,u_000425,s_09406774,view_content,ios,push,c_000802,,379.0
e_000062844,2026-02-01T12:28:40Z,u_002238,s_01637573,click_recommendation,web,email,c_001327,,
e_000062845,2026-01-31T08:39:13Z,u_003511,s_07781209,bookmark,ios,social,c_000338,,
e_000062846,2026-01-30T08:45:35Z,u_000573,s_09100144,share,web,direct,c_001300,,
e_000062847,2026-02-02T05:47:13Z,u_002235,s_04271293,search,web,direct,,lower blood pressure,
e_000062848,2026-02-02T17:35:13Z,u_000814,s_02905220,email_open,web,push,,,
e_000062849,2026-02-01T17:14:20Z,u_001883,s_02316909,bookmark,web,paid,c_000988,,
e_000062850,2026-02-01T13:43:57Z,u_002249,s_00963049,bookmark,ios,email,c_000464,,
e_000062851,2026-02-02T15:22:05Z,u_001639,s_09980389,search,ios,social,,weight loss plan,
e_000062852,2026-01-31T03:02:37Z,u_003584,s_09143232,search,ios,seo,,healthy breakfast ideas,
e_000062853,2026-01-29T12:23:58Z,u_003360,s_09116308,email_open,android,push,,,
e_000062854,2026-02-01T02:23:23Z,u_000523,s_04288801,bookmark,ios,seo,c_000839,,
e_000062855,2026-01-26T21:48:44Z,u_002694,s_03236143,click_recommendation,ios,push,c_000152,,
e_000062856,2026-01-29T10:12:47Z,u_001121,s_05603857,share,ios,paid,c_001245,,
e_000062857,2026-01-29T03:44:09Z,u_000692,s_01659410,email_open,ios,email,,,
e_000062858,2026-01-28T22:50:37Z,u_001643,s_02091368,search,web,social,,diabetes symptoms,
e_000062859,2026-01-30T07:19:18Z,u_000178,s_08984488,share,web,direct,c_000501,,
e_000062860,2026-01-30T15:44:05Z,u_002932,s_07732193,email_open,web,push,,,
e_000062861,2026-01-30T19:14:35Z,u_002304,s_09863749,bookmark,web,email,c_000451,,
e_000062862,2026-02-02T17:40:32Z,u_001794,s_03569433,share,web,social,c_000102,,
e_000062863,2026-01-31T02:08:14Z,u_002759,s_07209711,email_open,ios,seo,,,
e_000062864,2026-01-30T21:50:02Z,u_002843,s_03120941,share,android,push,c_000992,,
e_000062865,2026-01-30T16:13:56Z,u_005000,s_05884094,search,web,seo,,high protein foods,
e_000062866,2026-02-02T11:55:02Z,u_000165,s_01472006,email_open,web,paid,,,
e_000062867,2026-02-02T08:34:52Z,u_000660,s_02784946,email_open,android,push,,,
e_000062868,2026-01-31T15:39:11Z,u_001537,s_08454935,share,ios,push,c_001082,,
e_000062869,2026-01-28T12:24:32Z,u_000892,s_06195019,share,android,direct,c_000988,,
e_000062870,2026-02-02T08:33:45Z,u_002294,s_05051834,email_open,ios,push,,,
e_000062871,2026-02-01T19:34:17Z,u_002403,s_06439079,search,ios,push,,diabetes symptoms,
e_000062872,2026-01-30T04:41:18Z,u_000041,s_01079368,share,ios,seo,c_001358,,
e_000062873,2026-01-27T09:57:33Z,u_002963,s_07740736,email_open,web,paid,,,
e_000062874,2026-02-02T02:29:50Z,u_001938,s_05973423,search,web,seo,,diabetes symptoms,
e_000062875,2026-02-01T08:07:22Z,u_002051,s_07224418,click_recommendation,android,push,c_000023,,
e_000062876,2026-02-02T13:34:40Z,u_000361,s_06608406,share,ios,social,c_001338,,
e_000062877,2026-01-29T18:33:06Z,u_003105,s_01220578,share,ios,seo,c_000517,,
e_000062878,2026-01-31T20:45:54Z,u_003644,s_05101526,click_recommendation,android,social,c_000439,,
e_000062879,2026-01-26T21:00:48Z,u_000119,s_05211105,email_open,web,paid,,,
e_000062880,2026-01-31T04:37:47Z,u_002815,s_08773314,email_open,web,push,,,
e_000062881,2026-01-29T09:07:54Z,u_003828,s_05320260,share,web,push,c_001278,,
e_000062882,2026-01-27T03:56:31Z,u_000872,s_09466970,share,android,social,c_000404,,
e_000062883,2026-01-27T09:49:17Z,u_003067,s_06169041,app_open,web,direct,,,286.0
e_000062884,2026-01-30T20:48:08Z,u_001093,s_04080858,bookmark,web,paid,c_000648,,
e_000062885,2026-01-29T11:23:02Z,u_004315,s_06706784,share,ios,paid,c_000365,,
e_000062886,2026-02-01T05:29:29Z,u_002576,s_00133591,share,android,seo,c_000955,,
e_000062887,2026-02-02T10:29:32Z,u_000352,s_04689611,app_open,web,social,,,267.0
e_000062888,2026-01-27T15:53:09Z,u_004955,s_01364566,bookmark,android,seo,c_000799,,
e_000062889,2026-01-31T22:04:51Z,u_000154,s_04010728,share,android,social,c_001461,,
e_000062890,2026-02-02T04:27:03Z,u_002176,s_05496399,view_content,ios,email,c_001031,,189.0
e_000062891,2026-01-30T00:40:17Z,u_000339,s_06733198,share,ios,push,c_000117,,
e_000062892,2026-01-31T18:30:02Z,u_000082,s_08196400,share,android,email,c_000209,,
e_000062893,2026-02-02T08:46:34Z,u_000805,s_06935130,search,ios,seo,,stress management tips,
e_000062894,2026-01-30T18:34:02Z,u_003128,s_01846190,click_recommendation,web,seo,c_000220,,
e_000062895,2026-02-01T04:21:31Z,u_002541,s_05711217,search,ios,social,,how to sleep better,
e_000062896,2026-01-27T22:41:53Z,u_001465,s_09728134,search,ios,email,,lower blood pressure,
e_000062897,2026-01-29T17:02:22Z,u_001422,s_06514118,app_open,web,push,,,190.0
e_000062898,2026-01-30T07:04:34Z,u_003718,s_01637790,search,android,direct,,diabetes symptoms,
e_000062899,2026-01-28T04:49:18Z,u_002689,s_05850147,app_open,android,social,,,511.0
e_000062900,2026-01-27T11:55:52Z,u_003168,s_05695327,share,android,paid,c_001493,,
e_000062901,2026-01-29T03:47:04Z,u_002801,s_00525915,click_recommendation,web,social,c_000795,,
e_000062902,2026-01-27T14:15:45Z,u_000588,s_04685560,bookmark,android,direct,c_000547,,
e_000062903,2026-01-29T13:49:55Z,u_000249,s_03038506,bookmark,ios,seo,c_001120,,
e_000062904,2026-01-29T10:40:17Z,u_001006,s_05889609,email_open,ios,seo,,,
e_000062905,2026-02-01T06:48:17Z,u_003523,s_03358268,search,web,email,,lower blood pressure,
e_000062906,2026-01-28T08:56:57Z,u_003813,s_04735455,share,web,seo,c_000359,,
e_000062907,2026-01-31T13:04:39Z,u_000427,s_02142387,view_content,web,push,c_000827,,13.0
e_000062908,2026-01-27T18:39:48Z,u_001818,s_01086477,email_open,web,social,,,
e_000062909,2026-01-28T09:10:43Z,u_000204,s_00494995,app_open,android,social,,,511.0
e_000062910,2026-02-01T04:49:55Z,u_004297,s_05249669,bookmark,ios,direct,c_000052,,
e_000062911,2026-02-01T01:27:24Z,u_000744,s_05410402,search,web,direct,,stress management tips,
e_000062912,2026-01-30T15:06:36Z,u_002933,s_09097012,view_content,web,direct,c_001303,,535.0
e_000062913,2026-01-31T23:27:13Z,u_000833,s_08965641,view_content,android,push,c_000881,,221.0
e_000062914,2026-01-31T07:07:42Z,u_001559,s_05062520,click_recommendation,ios,email,c_000608,,
e_000062915,2026-01-27T11:01:25Z,u_002239,s_08138541,bookmark,ios,social,c_000106,,
e_000062916,2026-01-27T14:24:36Z,u_000050,s_01825553,email_open,web,direct,,,
e_000062917,2026-01-28T18:47:05Z,u_002894,s_08210907,share,web,social,c_000902,,
e_000062918,2026-02-01T10:55:28Z,u_004344,s_06596766,view_content,ios,seo,c_000633,,295.0
e_000062919,2026-01-30T05:01:29Z,u_004663,s_05508101,view_content,web,email,c_000090,,149.0
e_000062920,2026-01-27T01:29:03Z,u_000577,s_06327204,bookmark,android,social,c_001338,,
e_000062921,2026-01-29T15:09:20Z,u_002046,s_05251957,search,web,push,,high protein foods,
e_000062922,2026-01-29T15:21:14Z,u_004072,s_05556923,email_open,web,direct,,,
e_000062923,2026-01-30T20:48:18Z,u_002504,s_01294132,email_open,web,paid,,,
e_000062924,2026-01-30T18:40:17Z,u_003303,s_02371536,share,ios,paid,c_000240,,
e_000062925,2026-01-27T08:33:05Z,u_003649,s_06247614,app_open,web,direct,,,564.0
e_000062926,2026-01-28T18:40:01Z,u_001898,s_08385438,view_content,web,seo,c_000003,,324.0
e_000062927,2026-02-01T15:54:55Z,u_004292,s_05904876,bookmark,web,seo,c_001236,,
e_000062928,2026-01-30T15:35:41Z,u_004132,s_04693359,email_open,android,direct,,,
e_000062929,2026-01-29T04:40:32Z,u_002577,s_07727807,share,ios,paid,c_001028,,
e_000062930,2026-01-30T20:55:34Z,u_004876,s_02865410,view_content,web,paid,c_001066,,184.0
e_000062931,2026-01-28T08:38:06Z,u_001947,s_04256895,share,android,seo,c_000834,,
e_000062932,2026-01-29T11:32:26Z,u_003144,s_09342012,search,android,social,,high protein foods,
e_000062933,2026-01-27T14:23:41Z,u_002787,s_03839396,click_recommendation,android,social,c_000357,,
e_000062934,2026-01-30T20:49:32Z,u_004525,s_08089844,click_recommendation,ios,social,c_001177,,
e_000062935,2026-01-30T11:39:27Z,u_000651,s_06918281,share,android,social,c_000348,,
e_000062936,2026-01-30T15:42:10Z,u_001160,s_04036720,bookmark,android,direct,c_000629,,
e_000062937,2026-01-27T08:46:01Z,u_003900,s_05939334,view_content,web,push,c_000435,,168.0
e_000062938,2026-01-27T07:17:29Z,u_004526,s_02111657,search,android,direct,,high protein foods,
e_000062939,2026-01-29T02:32:13Z,u_004458,s_05994367,email_open,web,paid,,,
e_000062940,2026-01-27T06:28:39Z,u_002431,s_00529402,email_open,android,email,,,
e_000062941,2026-01-27T01:59:19Z,u_000454,s_05879037,share,ios,seo,c_001384,,
e_000062942,2026-01-31T22:53:41Z,u_001260,s_01149216,email_open,web,direct,,,
e_000062943,2026-01-30T19:02:24Z,u_000904,s_00162749,view_content,web,push,c_000128,,558.0
e_000062944,2026-01-27T16:56:03Z,u_004875,s_04717834,app_open,web,email,,,384.0
e_000062945,2026-01-31T13:22:38Z,u_002153,s_02846205,share,android,direct,c_000261,,
e_000062946,2026-01-28T14:01:10Z,u_004565,s_08285621,search,android,direct,,weight loss plan,
e_000062947,2026-01-28T03:04:32Z,u_004279,s_00889943,share,ios,seo,c_000882,,
e_000062948,2026-01-30T19:31:17Z,u_001578,s_01709281,share,web,social,c_000239,,
e_000062949,2026-02-02T05:02:35Z,u_002300,s_00860038,view_content,ios,push,c_000490,,37.0
e_000062950,2026-01-26T22:39:56Z,u_000205,s_00601618,view_content,ios,social,c_000272,,301.0
e_000062951,2026-02-01T21:02:33Z,u_000775,s_08512173,view_content,ios,push,c_000298,,240.0
e_000062952,2026-01-29T06:58:46Z,u_000503,s_02020644,email_open,ios,direct,,,
e_000062953,2026-01-28T13:30:22Z,u_001984,s_02709023,click_recommendation,ios,seo,c_000475,,
e_000062954,2026-01-30T20:58:55Z,u_001839,s_05260180,view_content,ios,paid,c_000989,,469.0
e_000062955,2026-02-02T19:19:56Z,u_002780,s_06116485,click_recommendation,android,direct,c_000583,,
e_000062956,2026-02-01T03:15:53Z,u_001577,s_02797066,view_content,ios,social,c_001050,,40.0
e_000062957,2026-01-27T10:16:36Z,u_001272,s_03288263,share,web,email,c_000519,,
e_000062958,2026-01-26T22:43:33Z,u_001290,s_03208287,email_open,ios,push,,,
e_000062959,2026-02-01T05:14:38Z,u_002353,s_08974668,search,ios,seo,,workout for beginners,
e_000062960,2026-01-28T21:25:48Z,u_003650,s_05393088,view_content,web,email,c_001229,,65.0
e_000062961,2026-01-30T08:50:04Z,u_001912,s_09829347,app_open,android,social,,,264.0
e_000062962,2026-02-02T03:21:46Z,u_002265,s_01583248,bookmark,web,direct,c_001459,,
e_000062963,2026-02-01T19:57:38Z,u_003374,s_05838876,share,android,social,c_000023,,
e_000062964,2026-01-31T07:27:13Z,u_002973,s_00623841,email_open,android,email,,,
e_000062965,2026-01-28T22:04:29Z,u_001101,s_05480981,app_open,web,push,,,141.0
e_000062966,2026-01-28T13:58:21Z,u_004935,s_03538288,email_open,web,email,,,
e_000062967,2026-01-30T12:05:02Z,u_004645,s_01680122,bookmark,web,social,c_000777,,
e_000062968,2026-02-01T23:55:46Z,u_004958,s_05280227,bookmark,web,email,c_001433,,
e_000062969,2026-02-01T14:41:22Z,u_000597,s_07670101,view_content,ios,social,c_001207,,559.0
e_000062970,2026-02-02T19:04:58Z,u_003112,s_00334882,share,android,direct,c_000883,,
e_000062971,2026-01-28T10:14:22Z,u_003492,s_04393972,search,web,push,,stress management tips,
e_000062972,2026-01-29T10:38:18Z,u_000030,s_08966669,app_open,android,email,,,544.0
e_000062973,2026-01-28T02:09:34Z,u_002822,s_03132313,share,ios,social,c_000728,,
e_000062974,2026-01-31T19:37:30Z,u_001575,s_08742295,email_open,ios,seo,,,
e_000062975,2026-01-27T00:48:01Z,u_000952,s_06122497,bookmark,ios,social,c_000373,,
e_000062976,2026-01-27T07:18:57Z,u_001288,s_06116996,app_open,android,direct,,,70.0
e_000062977,2026-01-29T21:09:26Z,u_001148,s_06592612,search,android,seo,,diabetes symptoms,
e_000062978,2026-02-01T23:19:40Z,u_004604,s_03793146,search,android,email,,weight loss plan,
e_000062979,2026-01-28T02:27:31Z,u_004470,s_09746304,app_open,ios,direct,,,358.0
e_000062980,2026-01-28T15:07:51Z,u_004286,s_01266707,app_open,android,email,,,444.0
e_000062981,2026-01-29T17:35:24Z,u_001427,s_00698018,click_recommendation,ios,social,c_000444,,
e_000062982,2026-01-30T02:56:02Z,u_001402,s_06456793,app_open,android,email,,,470.0
e_000062983,2026-01-30T03:51:10Z,u_003869,s_01814592,bookmark,web,paid,c_001006,,
e_000062984,2026-01-27T08:36:52Z,u_003181,s_04897546,email_open,ios,seo,,,
e_000062985,2026-01-27T09:24:27Z,u_001609,s_03308233,bookmark,ios,email,c_000307,,
e_000062986,2026-02-02T10:17:10Z,u_004600,s_09895613,view_content,ios,paid,c_000198,,428.0
e_000062987,2026-01-26T21:03:25Z,u_002115,s_03763124,click_recommendation,ios,seo,c_000211,,
e_000062988,2026-01-31T18:07:43Z,u_003069,s_01278429,app_open,ios,direct,,,216.0
e_000062989,2026-01-30T17:27:33Z,u_002681,s_03459490,click_recommendation,android,social,c_000582,,
e_000062990,2026-02-02T14:59:02Z,u_001113,s_02015541,search,ios,direct,,stress management tips,
e_000062991,2026-02-01T06:32:03Z,u_001305,s_09881013,share,web,email,c_001323,,
e_000062992,2026-01-31T11:54:01Z,u_001768,s_03543294,email_open,web,seo,,,
e_000062993,2026-01-29T20:28:09Z,u_000771,s_09128956,view_content,ios,social,c_000879,,105.0
e_000062994,2026-01-31T02:57:02Z,u_001074,s_01356138,view_content,web,push,c_001325,,259.0
e_000062995,2026-01-30T01:01:35Z,u_001791,s_01463579,click_recommendation,ios,social,c_000103,,
e_000062996,2026-01-31T19:12:47Z,u_000226,s_09112347,view_content,web,social,c_001166,,57.0
e_000062997,2026-01-30T21:16:00Z,u_003044,s_09959377,click_recommendation,android,social,c_000465,,
e_000062998,2026-01-29T01:25:21Z,u_003846,s_02992307,view_content,ios,paid,c_001128,,544.0
e_000062999,2026-01-31T15:01:05Z,u_000342,s_07748753,search,web,direct,,lower blood pressure,
e_000063000,2026-01-31T15:04:39Z,u_000350,s_04301086,search,ios,social,,lower blood pressure,
e_000063001,2026-02-02T02:35:34Z,u_001111,s_07156706,share,web,paid,c_000553,,
e_000063002,2026-01-31T06:43:53Z,u_000321,s_09208739,email_open,ios,social,,,
e_000063003,2026-01-31T17:41:33Z,u_004911,s_02872061,share,ios,social,c_000286,,
e_000063004,2026-01-30T15:13:06Z,u_003970,s_00139660,click_recommendation,web,social,c_000943,,
e_000063005,2026-01-30T12:45:42Z,u_002791,s_07608658,click_recommendation,ios,push,c_000630,,
e_000063006,2026-02-01T17:44:48Z,u_001827,s_02124368,bookmark,android,social,c_000406,,
e_000063007,2026-01-30T07:25:35Z,u_002748,s_04534285,app_open,ios,seo,,,131.0
e_000063008,2026-01-27T19:35:32Z,u_002016,s_02354989,app_open,android,direct,,,63.0
e_000063009,2026-01-29T21:22:41Z,u_002486,s_05178159,share,web,email,c_000193,,
e_000063010,2026-02-01T09:52:46Z,u_004870,s_01711032,app_open,ios,push,,,396.0
e_000063011,2026-02-02T15:05:16Z,u_001952,s_08413331,email_open,web,email,,,
e_000063012,2026-01-30T08:34:09Z,u_003271,s_08798468,click_recommendation,android,email,c_000876,,
e_000063013,2026-01-30T08:56:18Z,u_002708,s_01434232,app_open,web,social,,,20.0
e_000063014,2026-01-30T21:31:12Z,u_003275,s_00241844,click_recommendation,ios,social,c_000450,,
e_000063015,2026-01-28T21:00:30Z,u_002460,s_01172284,search,web,seo,,weight loss plan,
e_000063016,2026-01-29T12:44:18Z,u_000319,s_02871372,click_recommendation,ios,direct,c_000225,,
e_000063017,2026-01-27T05:15:35Z,u_000128,s_05471411,email_open,ios,email,,,
e_000063018,2026-01-27T05:56:29Z,u_002180,s_01931448,share,web,email,c_001048,,
