mkt_event_id,event_ts,user_id,channel,campaign_id,event_type
m_000006981,2026-01-28T23:47:04Z,u_002770,push,weight_loss_series,delivered
m_000006982,2026-01-27T10:23:26Z,u_002544,sms,heart_health_month,sent
m_000006983,2026-01-31T07:08:17Z,u_001190,sms,heart_health_month,delivered
m_000006984,2026-01-31T21:36:10Z,u_000793,push,stress_relief_program,sent
m_000006985,2026-01-29T01:01:37Z,u_001356,email,new_content_alert,delivered
m_000006986,2026-01-31T15:46:07Z,u_000337,email,stress_relief_program,delivered
m_000006987,2026-01-30T06:07:45Z,u_003095,email,sleep_challenge,sent
m_000006988,2026-02-02T13:07:44Z,u_002616,email,heart_health_month,sent
m_000006989,2026-01-31T20:51:59Z,u_003799,sms,heart_health_month,clicked
m_000006990,2026-01-31T01:15:15Z,u_000815,push,sleep_challenge,sent
m_000006991,2026-01-28T22:39:58Z,u_004033,sms,new_content_alert,sent
m_000006992,2026-02-01T03:08:40Z,u_004323,email,new_content_alert,sent
m_000006993,2026-02-02T15:38:07Z,u_004409,email,sleep_challenge,sent
m_000006994,2026-01-31T07:17:10Z,u_001902,push,sleep_challenge,sent
m_000006995,2026-01-28T07:27:09Z,u_003734,email,heart_health_month,sent
m_000006996,2026-01-30T10:15:46Z,u_004391,sms,weekly_digest,sent
m_000006997,2026-01-27T22:30:41Z,u_002252,sms,weekly_digest,delivered
m_000006998,2026-02-01T07:54:24Z,u_003775,sms,weekly_digest,sent
m_000006999,2026-01-31T12:20:39Z,u_004247,push,weight_loss_series,delivered
m_000007000,2026-02-02T13:12:50Z,u_003366,email,sleep_challenge,opened
m_000007001,2026-01-28T10:22:17Z,u_000146,push,weight_loss_series,sent
m_000007002,2026-01-28T05:50:29Z,u_000303,sms,sleep_challenge,delivered
m_000007003,2026-02-02T13:01:26Z,u_004561,sms,weight_loss_series,sent
m_000007004,2026-02-01T01:55:43Z,u_004415,email,new_content_alert,sent
m_000007005,2026-02-01T17:16:18Z,u_003818,email,sleep_challenge,sent
m_000007006,2026-01-27T12:10:45Z,u_000165,sms,stress_relief_program,sent
m_000007007,2026-01-31T10:02:05Z,u_004184,sms,heart_health_month,sent
m_000007008,2026-02-02T06:16:38Z,u_003906,push,new_content_alert,sent
m_000007009,2026-01-30T15:09:23Z,u_000502,email,new_content_alert,sent
m_000007010,2026-01-28T20:03:30Z,u_000605,email,weight_loss_series,clicked
m_000007011,2026-01-27T11:39:10Z,u_002487,email,stress_relief_program,opened
m_000007012,2026-01-26T23:59:05Z,u_001810,push,sleep_challenge,opened
m_000007013,2026-01-28T04:47:33Z,u_002162,sms,heart_health_month,sent
m_000007014,2026-01-28T09:05:13Z,u_002743,push,stress_relief_program,sent
m_000007015,2026-01-26T22:13:17Z,u_001303,sms,weekly_digest,sent
m_000007016,2026-01-31T22:48:48Z,u_002702,push,weight_loss_series,sent
m_000007017,2026-02-02T11:18:28Z,u_003521,sms,heart_health_month,opened
m_000007018,2026-01-30T03:59:16Z,u_002896,sms,stress_relief_program,delivered
m_000007019,2026-01-31T10:57:38Z,u_000097,sms,new_content_alert,sent
m_000007020,2026-01-30T21:25:06Z,u_003654,push,new_content_alert,sent
m_000007021,2026-02-01T05:35:35Z,u_004160,email,sleep_challenge,sent
m_000007022,2026-02-02T16:01:04Z,u_000270,push,weight_loss_series,sent
m_000007023,2026-01-26T22:13:15Z,u_001865,push,weight_loss_series,sent
m_000007024,2026-01-29T00:52:16Z,u_000806,sms,new_content_alert,sent
m_000007025,2026-01-31T19:34:20Z,u_001776,email,stress_relief_program,clicked
m_000007026,2026-02-01T04:09:18Z,u_003179,email,weekly_digest,sent
m_000007027,2026-01-30T11:34:21Z,u_001402,email,weight_loss_series,sent
m_000007028,2026-01-27T11:44:37Z,u_003304,email,heart_health_month,delivered
m_000007029,2026-01-29T04:24:56Z,u_001426,push,weekly_digest,sent
m_000007030,2026-01-27T05:16:03Z,u_004278,sms,stress_relief_program,sent
m_000007031,2026-01-27T21:39:22Z,u_004269,sms,weight_loss_series,sent
m_000007032,2026-02-01T07:17:20Z,u_002921,sms,heart_health_month,delivered
m_000007033,2026-02-01T19:08:04Z,u_004202,sms,weekly_digest,sent
m_000007034,2026-01-28T20:04:15Z,u_000850,email,sleep_challenge,sent
m_000007035,2026-01-29T14:28:48Z,u_003935,email,new_content_alert,sent
m_000007036,2026-02-01T12:52:26Z,u_004575,sms,weight_loss_series,clicked
m_000007037,2026-02-02T11:25:01Z,u_003149,push,new_content_alert,sent
m_000007038,2026-01-29T11:14:32Z,u_004710,sms,new_content_alert,sent
m_000007039,2026-01-27T07:30:15Z,u_001380,email,new_content_alert,delivered
m_000007040,2026-01-27T19:49:00Z,u_001710,email,heart_health_month,sent
m_000007041,2026-02-01T12:16:10Z,u_003702,sms,sleep_challenge,sent
m_000007042,2026-02-02T17:32:36Z,u_004796,sms,weekly_digest,delivered
m_000007043,2026-01-31T10:54:15Z,u_000901,push,sleep_challenge,sent
m_000007044,2026-01-28T08:31:58Z,u_003979,push,sleep_challenge,sent
m_000007045,2026-02-01T17:22:15Z,u_001799,push,weekly_digest,clicked
m_000007046,2026-01-29T23:50:13Z,u_000953,push,new_content_alert,sent
m_000007047,2026-01-29T09:42:21Z,u_002688,email,sleep_challenge,sent
m_000007048,2026-02-01T02:27:45Z,u_002359,sms,sleep_challenge,sent
m_000007049,2026-02-02T01:42:27Z,u_000684,sms,sleep_challenge,opened
m_000007050,2026-01-29T03:37:15Z,u_001768,sms,weight_loss_series,delivered
m_000007051,2026-01-27T22:06:21Z,u_003088,email,sleep_challenge,sent
m_000007052,2026-02-01T16:55:59Z,u_004984,email,stress_relief_program,sent
m_000007053,2026-01-28T16:33:05Z,u_001815,sms,stress_relief_program,delivered
m_000007054,2026-01-27T08:41:49Z,u_004331,sms,weight_loss_series,opened
m_000007055,2026-01-31T10:28:07Z,u_003645,email,new_content_alert,sent
m_000007056,2026-02-02T09:55:31Z,u_001090,email,weekly_digest,sent
m_000007057,2026-01-27T03:04:36Z,u_004197,email,sleep_challenge,sent
m_000007058,2026-01-30T17:34:23Z,u_004145,push,new_content_alert,delivered
m_000007059,2026-01-31T19:39:26Z,u_004069,email,sleep_challenge,sent
m_000007060,2026-01-29T09:22:02Z,u_000902,push,heart_health_month,sent
m_000007061,2026-02-01T13:55:17Z,u_001941,email,sleep_challenge,sent
m_000007062,2026-01-27T18:22:42Z,u_002140,sms,sleep_challenge,sent
m_000007063,2026-01-27T03:34:22Z,u_003054,sms,heart_health_month,sent
m_000007064,2026-01-31T23:58:34Z,u_000195,email,heart_health_month,delivered
m_000007065,2026-02-02T02:47:23Z,u_000361,email,stress_relief_program,delivered
m_000007066,2026-02-01T06:13:28Z,u_002454,push,weekly_digest,sent
m_000007067,2026-01-28T19:32:01Z,u_003180,email,new_content_alert,delivered
m_000007068,2026-01-30T03:28:29Z,u_003040,push,weekly_digest,sent
m_000007069,2026-02-01T23:01:07Z,u_003673,sms,sleep_challenge,sent
m_000007070,2026-01-31T23:00:07Z,u_000492,email,weight_loss_series,sent
m_000007071,2026-01-27T19:53:40Z,u_004605,email,stress_relief_program,sent
m_000007072,2026-02-02T09:44:48Z,u_002525,push,stress_relief_program,sent
m_000007073,2026-01-29T18:26:22Z,u_002570,push,stress_relief_program,opened
m_000007074,2026-01-28T03:32:42Z,u_004568,push,stress_relief_program,sent
m_000007075,2026-01-29T09:53:16Z,u_002934,push,new_content_alert,clicked
m_000007076,2026-01-29T06:44:08Z,u_001975,email,weekly_digest,delivered
m_000007077,2026-01-27T18:02:29Z,u_000257,push,sleep_challenge,clicked
m_000007078,2026-02-01T04:09:14Z,u_003542,sms,heart_health_month,sent
m_000007079,2026-02-02T10:52:37Z,u_002451,sms,stress_relief_program,opened
m_000007080,2026-01-31T04:16:22Z,u_002169,sms,weight_loss_series,sent
m_000007081,2026-01-28T02:04:21Z,u_003662,push,heart_health_month,sent
m_000007082,2026-01-31T22:38:51Z,u_001894,email,heart_health_month,opened
m_000007083,2026-02-02T18:22:34Z,u_000697,email,heart_health_month,opened
m_000007084,2026-01-27T03:48:40Z,u_001646,email,stress_relief_program,sent
m_000007085,2026-01-27T17:42:51Z,u_002456,sms,new_content_alert,delivered
m_000007086,2026-01-28T10:45:25Z,u_001213,email,sleep_challenge,clicked
m_000007087,2026-01-29T15:27:20Z,u_004743,email,sleep_challenge,delivered
m_000007088,2026-01-31T16:40:05Z,u_000016,push,sleep_challenge,sent
m_000007089,2026-01-30T07:44:00Z,u_002888,push,weekly_digest,sent
m_000007090,2026-01-30T01:36:38Z,u_000042,sms,weight_loss_series,sent
m_000007091,2026-01-30T02:12:42Z,u_001456,email,stress_relief_program,delivered
m_000007092,2026-01-27T06:37:01Z,u_004264,push,heart_health_month,sent
m_000007093,2026-01-30T03:16:15Z,u_002087,email,new_content_alert,opened
m_000007094,2026-01-31T23:16:50Z,u_002125,push,heart_health_month,sent
m_000007095,2026-02-02T05:03:56Z,u_003004,push,new_content_alert,sent
m_000007096,2026-01-28T02:26:13Z,u_001475,sms,new_content_alert,opened
m_000007097,2026-01-30T15:08:03Z,u_004278,email,weight_loss_series,delivered
m_000007098,2026-01-30T04:23:26Z,u_000392,email,heart_health_month,sent
m_000007099,2026-01-29T16:27:08Z,u_003659,push,heart_health_month,sent
m_000007100,2026-02-02T12:45:14Z,u_003920,push,sleep_challenge,delivered
m_000007101,2026-01-31T00:53:35Z,u_000895,sms,heart_health_month,sent
m_000007102,2026-01-27T08:18:56Z,u_003207,sms,heart_health_month,sent
m_000007103,2026-02-01T07:33:09Z,u_000242,push,new_content_alert,delivered
m_000007104,2026-02-01T21:07:12Z,u_001663,push,new_content_alert,delivered
m_000007105,2026-01-28T13:57:13Z,u_001306,email,stress_relief_program,sent
m_000007106,2026-01-29T11:31:00Z,u_004599,sms,new_content_alert,opened
m_000007107,2026-01-31T10:15:11Z,u_002219,push,new_content_alert,sent
m_000007108,2026-01-27T17:06:59Z,u_000432,push,sleep_challenge,delivered
m_000007109,2026-01-30T01:25:05Z,u_002501,email,stress_relief_program,clicked
m_000007110,2026-02-02T06:50:00Z,u_000800,push,weekly_digest,opened
m_000007111,2026-02-02T03:53:53Z,u_001023,email,new_content_alert,sent
m_000007112,2026-02-02T19:18:21Z,u_003678,email,weight_loss_series,sent
m_000007113,2026-01-31T20:27:15Z,u_002105,sms,sleep_challenge,sent
m_000007114,2026-01-31T03:55:37Z,u_000361,sms,weekly_digest,delivered
m_000007115,2026-01-29T01:30:25Z,u_000802,sms,weekly_digest,sent
m_000007116,2026-01-28T06:27:33Z,u_004318,sms,stress_relief_program,delivered
m_000007117,2026-01-27T16:47:13Z,u_004290,sms,new_content_alert,sent
m_000007118,2026-02-01T08:57:51Z,u_003672,email,weight_loss_series,clicked
m_000007119,2026-01-27T08:15:08Z,u_001435,push,sleep_challenge,clicked
m_000007120,2026-01-30T00:13:58Z,u_001663,email,weight_loss_series,sent
m_000007121,2026-01-29T05:21:45Z,u_004526,push,weight_loss_series,sent
m_000007122,2026-02-02T17:12:21Z,u_002867,sms,sleep_challenge,sent
m_000007123,2026-01-30T17:21:28Z,u_001716,sms,stress_relief_program,sent
m_000007124,2026-01-27T23:10:06Z,u_004980,push,weekly_digest,sent
m_000007125,2026-01-30T17:05:03Z,u_000745,sms,weekly_digest,sent
m_000007126,2026-02-01T06:33:34Z,u_004016,email,stress_relief_program,sent
m_000007127,2026-01-31T17:51:01Z,u_000186,push,sleep_challenge,delivered
m_000007128,2026-01-30T07:58:09Z,u_004664,email,sleep_challenge,delivered
m_000007129,2026-01-29T22:33:41Z,u_004965,push,stress_relief_program,opened
m_000007130,2026-01-31T02:17:34Z,u_004556,sms,weekly_digest,sent
m_000007131,2026-01-28T08:10:24Z,u_004289,sms,heart_health_month,delivered
m_000007132,2026-01-29T22:36:27Z,u_002378,sms,weight_loss_series,sent
m_000007133,2026-01-27T10:36:12Z,u_002775,push,new_content_alert,delivered
m_000007134,2026-01-27T21:01:49Z,u_001524,push,stress_relief_program,sent
m_000007135,2026-02-01T14:23:24Z,u_003083,email,stress_relief_program,delivered
m_000007136,2026-02-01T10:32:09Z,u_000721,sms,stress_relief_program,delivered
m_000007137,2026-02-02T14:02:33Z,u_002997,email,sleep_challenge,sent
m_000007138,2026-01-31T12:20:59Z,u_003229,email,stress_relief_program,clicked
m_000007139,2026-01-28T17:05:21Z,u_003318,sms,sleep_challenge,delivered
m_000007140,2026-01-28T11:02:07Z,u_001934,push,weekly_digest,sent
m_000007141,2026-01-31T11:35:28Z,u_003931,push,stress_relief_program,delivered
m_000007142,2026-02-01T19:50:41Z,u_001196,email,heart_health_month,sent
m_000007143,2026-01-27T20:07:11Z,u_001961,push,weight_loss_series,sent
m_000007144,2026-02-01T14:33:44Z,u_002546,push,new_content_alert,delivered
m_000007145,2026-01-27T13:36:11Z,u_000950,email,weight_loss_series,sent
m_000007146,2026-02-02T19:32:20Z,u_002148,sms,weight_loss_series,sent
m_000007147,2026-02-02T18:47:01Z,u_004287,email,weekly_digest,clicked
m_000007148,2026-01-28T02:25:55Z,u_002108,push,weight_loss_series,sent
m_000007149,2026-01-29T04:06:51Z,u_000182,email,new_content_alert,opened
m_000007150,2026-01-30T09:35:21Z,u_004859,email,heart_health_month,sent
m_000007151,2026-02-01T19:54:01Z,u_000411,email,weight_loss_series,sent
m_000007152,2026-02-01T12:28:08Z,u_001898,sms,stress_relief_program,delivered
m_000007153,2026-01-27T01:45:42Z,u_000780,email,stress_relief_program,delivered
m_000007154,2026-01-27T03:28:20Z,u_002462,email,heart_health_month,sent
m_000007155,2026-02-01T02:05:33Z,u_000460,email,heart_health_month,sent
m_000007156,2026-01-29T05:36:34Z,u_001237,sms,weekly_digest,sent
m_000007157,2026-02-02T04:05:43Z,u_003280,email,weekly_digest,sent
m_000007158,2026-02-02T13:02:15Z,u_003401,push,sleep_challenge,sent
m_000007159,2026-01-30T11:26:16Z,u_002804,email,weight_loss_series,sent
m_000007160,2026-01-30T01:41:10Z,u_001954,email,weight_loss_series,sent
m_000007161,2026-01-26T22:44:35Z,u_004670,push,stress_relief_program,opened
m_000007162,2026-01-27T23:33:46Z,u_003548,push,new_content_alert,sent
m_000007163,2026-01-28T21:57:21Z,u_004200,push,weekly_digest,sent
m_000007164,2026-01-30T12:02:34Z,u_003262,sms,stress_relief_program,sent
m_000007165,2026-01-30T10:09:45Z,u_004153,email,heart_health_month,sent
m_000007166,2026-01-28T15:31:33Z,u_002667,sms,heart_health_month,sent
m_000007167,2026-01-30T12:55:39Z,u_002738,sms,stress_relief_program,sent
m_000007168,2026-02-01T21:41:20Z,u_004933,email,sleep_challenge,unsubscribed
m_000007169,2026-01-30T12:13:40Z,u_004953,email,weekly_digest,sent
m_000007170,2026-01-31T00:10:41Z,u_001718,sms,sleep_challenge,delivered
m_000007171,2026-01-27T20:10:21Z,u_003553,sms,new_content_alert,sent
m_000007172,2026-01-30T05:36:47Z,u_004048,email,weekly_digest,sent
m_000007173,2026-01-31T19:10:07Z,u_001588,push,heart_health_month,sent
m_000007174,2026-01-30T05:59:49Z,u_000568,sms,new_content_alert,sent
m_000007175,2026-01-26T21:39:53Z,u_003651,sms,weekly_digest,sent
m_000007176,2026-01-31T05:38:36Z,u_000695,email,weight_loss_series,opened
m_000007177,2026-01-30T09:55:35Z,u_004852,sms,new_content_alert,sent
m_000007178,2026-01-30T19:37:16Z,u_004507,sms,weight_loss_series,delivered
m_000007179,2026-01-30T17:28:13Z,u_003802,sms,heart_health_month,sent
m_000007180,2026-01-29T18:26:47Z,u_003214,push,new_content_alert,sent
m_000007181,2026-01-29T08:50:01Z,u_004248,push,new_content_alert,opened
m_000007182,2026-01-28T20:27:10Z,u_002952,sms,weight_loss_series,sent
m_000007183,2026-01-27T21:48:26Z,u_001238,push,heart_health_month,opened
m_000007184,2026-01-29T15:38:10Z,u_002233,sms,weekly_digest,sent
m_000007185,2026-01-29T03:07:20Z,u_003501,email,weight_loss_series,delivered
m_000007186,2026-01-30T11:33:22Z,u_001482,push,stress_relief_program,sent
m_000007187,2026-02-02T18:53:54Z,u_001076,sms,sleep_challenge,sent
m_000007188,2026-01-29T03:02:57Z,u_004098,email,weight_loss_series,sent
m_000007189,2026-02-02T13:41:00Z,u_000784,sms,weight_loss_series,sent
m_000007190,2026-01-29T04:00:40Z,u_004673,push,heart_health_month,delivered
m_000007191,2026-01-29T01:07:44Z,u_001657,push,sleep_challenge,delivered
m_000007192,2026-01-30T10:59:46Z,u_003795,email,new_content_alert,delivered
m_000007193,2026-01-29T04:13:38Z,u_004056,sms,weekly_digest,delivered
m_000007194,2026-01-28T23:08:57Z,u_004340,email,weight_loss_series,clicked
m_000007195,2026-02-01T15:39:09Z,u_000140,sms,stress_relief_program,sent
m_000007196,2026-01-28T18:31:18Z,u_002188,sms,stress_relief_program,opened
m_000007197,2026-01-31T11:41:44Z,u_002990,push,weight_loss_series,sent
m_000007198,2026-01-30T11:04:28Z,u_002112,push,sleep_challenge,sent
m_000007199,2026-02-02T20:10:48Z,u_000991,email,weekly_digest,delivered
m_000007200,2026-02-02T10:28:00Z,u_003841,email,weekly_digest,sent
m_000007201,2026-01-31T13:57:15Z,u_004123,sms,weight_loss_series,sent
m_000007202,2026-01-28T10:29:39Z,u_001470,push,weekly_digest,opened
m_000007203,2026-02-02T14:28:35Z,u_003086,email,heart_health_month,sent
m_000007204,2026-02-01T06:04:20Z,u_002777,email,sleep_challenge,delivered
m_000007205,2026-02-01T23:57:58Z,u_004152,sms,sleep_challenge,delivered
m_000007206,2026-01-30T14:53:07Z,u_002882,email,sleep_challenge,sent
m_000007207,2026-02-02T03:02:04Z,u_000879,sms,weight_loss_series,sent
m_000007208,2026-01-27T18:24:05Z,u_004063,sms,weekly_digest,sent
m_000007209,2026-02-02T17:17:37Z,u_003407,email,weight_loss_series,clicked
m_000007210,2026-01-28T10:46:51Z,u_004759,email,weekly_digest,sent
m_000007211,2026-02-01T18:36:08Z,u_001805,push,heart_health_month,sent
m_000007212,2026-01-31T07:54:40Z,u_002982,email,weight_loss_series,sent
m_000007213,2026-02-02T17:24:43Z,u_001476,email,weekly_digest,sent
m_000007214,2026-01-30T06:40:43Z,u_001910,push,stress_relief_program,sent
m_000007215,2026-01-28T00:07:53Z,u_004882,sms,stress_relief_program,sent
m_000007216,2026-01-30T17:29:56Z,u_004134,email,weekly_digest,unsubscribed
m_000007217,2026-02-02T13:50:10Z,u_000296,sms,heart_health_month,sent
m_000007218,2026-01-28T07:23:28Z,u_001425,push,stress_relief_program,sent
m_000007219,2026-01-26T21:03:03Z,u_003143,push,sleep_challenge,sent
m_000007220,2026-01-28T14:00:12Z,u_001555,email,weight_loss_series,delivered
m_000007221,2026-01-28T02:21:00Z,u_004488,sms,sleep_challenge,sent
m_000007222,2026-01-31T19:40:01Z,u_000319,email,sleep_challenge,sent
m_000007223,2026-01-30T08:44:12Z,u_004007,sms,weekly_digest,delivered
m_000007224,2026-02-02T19:34:41Z,u_003302,email,new_content_alert,sent
m_000007225,2026-01-28T02:16:48Z,u_001984,push,weekly_digest,delivered
m_000007226,2026-01-30T07:35:16Z,u_003233,sms,sleep_challenge,opened
m_000007227,2026-01-31T11:18:28Z,u_002167,push,sleep_challenge,sent
m_000007228,2026-02-02T19:46:00Z,u_002100,sms,weekly_digest,sent
m_000007229,2026-01-30T15:35:22Z,u_000149,push,stress_relief_program,sent
m_000007230,2026-01-28T05:50:23Z,u_001128,push,stress_relief_program,sent
m_000007231,2026-01-29T06:51:42Z,u_003029,email,sleep_challenge,opened
m_000007232,2026-01-28T03:02:12Z,u_001759,sms,heart_health_month,sent
m_000007233,2026-01-30T17:48:07Z,u_001208,sms,sleep_challenge,sent
m_000007234,2026-01-28T02:19:16Z,u_004137,push,heart_health_month,sent
m_000007235,2026-02-02T16:51:53Z,u_003099,email,stress_relief_program,sent
m_000007236,2026-01-29T09:01:14Z,u_003497,push,new_content_alert,clicked
m_000007237,2026-01-29T01:07:20Z,u_001689,sms,weight_loss_series,delivered
m_000007238,2026-01-27T12:08:08Z,u_002241,email,new_content_alert,sent
m_000007239,2026-01-28T16:00:38Z,u_002847,sms,heart_health_month,sent
m_000007240,2026-01-28T18:48:48Z,u_003037,email,stress_relief_program,sent
m_000007241,2026-01-29T12:34:56Z,u_002004,push,stress_relief_program,delivered
m_000007242,2026-01-29T04:42:57Z,u_004597,email,weekly_digest,sent
m_000007243,2026-01-27T04:52:26Z,u_001311,push,heart_health_month,delivered
m_000007244,2026-01-28T14:03:21Z,u_002151,sms,weight_loss_series,sent
m_000007245,2026-01-30T17:23:19Z,u_001918,push,heart_health_month,opened
m_000007246,2026-02-02T09:19:56Z,u_002916,email,new_content_alert,sent
m_000007247,2026-01-30T23:44:47Z,u_001448,email,sleep_challenge,sent
m_000007248,2026-01-27T08:41:58Z,u_004174,email,weight_loss_series,sent
m_000007249,2026-01-29T22:59:40Z,u_004041,sms,sleep_challenge,sent
m_000007250,2026-01-28T20:41:30Z,u_000971,email,sleep_challenge,sent
m_000007251,2026-01-27T13:13:24Z,u_001088,email,weight_loss_series,sent
m_000007252,2026-01-30T23:10:52Z,u_003502,email,new_content_alert,unsubscribed
m_000007253,2026-01-28T21:24:25Z,u_000159,push,heart_health_month,delivered
m_000007254,2026-01-27T04:14:41Z,u_003042,push,heart_health_month,sent
m_000007255,2026-01-29T07:45:43Z,u_001134,email,new_content_alert,sent
m_000007256,2026-02-02T02:58:48Z,u_003268,push,heart_health_month,sent
m_000007257,2026-01-31T09:56:59Z,u_001405,sms,weekly_digest,sent
m_000007258,2026-01-31T07:51:35Z,u_000838,email,weight_loss_series,sent
m_000007259,2026-01-28T13:46:29Z,u_000559,push,weekly_digest,sent
m_000007260,2026-01-30T14:07:08Z,u_002829,email,new_content_alert,sent
m_000007261,2026-01-29T08:10:42Z,u_000669,sms,stress_relief_program,sent
m_000007262,2026-01-26T21:56:00Z,u_001417,push,weekly_digest,sent
m_000007263,2026-01-31T02:51:35Z,u_003030,push,weight_loss_series,clicked
m_000007264,2026-02-02T08:57:59Z,u_002650,push,heart_health_month,sent
m_000007265,2026-01-27T10:22:34Z,u_003269,sms,stress_relief_program,sent
m_000007266,2026-01-28T19:56:14Z,u_000404,email,new_content_alert,sent
m_000007267,2026-01-28T02:14:29Z,u_000515,email,weight_loss_series,delivered
m_000007268,2026-01-27T07:17:54Z,u_003154,email,weight_loss_series,sent
m_000007269,2026-02-02T02:33:03Z,u_001384,sms,new_content_alert,sent
m_000007270,2026-01-30T02:10:50Z,u_000883,sms,weekly_digest,sent
m_000007271,2026-01-28T22:10:05Z,u_004895,email,weekly_digest,sent
m_000007272,2026-02-01T08:42:27Z,u_004442,email,sleep_challenge,sent
m_000007273,2026-01-27T22:28:21Z,u_004176,push,new_content_alert,sent
m_000007274,2026-01-31T06:07:47Z,u_001679,push,weekly_digest,sent
m_000007275,2026-01-28T12:34:43Z,u_001598,push,weight_loss_series,sent
m_000007276,2026-01-30T10:39:09Z,u_001489,sms,weight_loss_series,clicked
m_000007277,2026-01-30T07:50:04Z,u_003197,sms,stress_relief_program,sent
m_000007278,2026-01-27T12:41:31Z,u_004416,sms,weight_loss_series,sent
m_000007279,2026-01-29T12:12:18Z,u_002015,sms,new_content_alert,sent
m_000007280,2026-01-31T18:57:44Z,u_001984,email,weight_loss_series,delivered
m_000007281,2026-02-02T06:37:05Z,u_004409,email,weekly_digest,sent
m_000007282,2026-01-28T07:54:46Z,u_002088,sms,weight_loss_series,sent
m_000007283,2026-01-29T00:03:13Z,u_002826,sms,sleep_challenge,sent
m_000007284,2026-02-01T09:55:06Z,u_003984,email,weekly_digest,sent
m_000007285,2026-01-29T17:29:51Z,u_000656,sms,weight_loss_series,opened
m_000007286,2026-01-28T20:00:13Z,u_000370,email,new_content_alert,sent
m_000007287,2026-01-28T07:38:28Z,u_001071,sms,weight_loss_series,delivered
m_000007288,2026-01-30T14:15:21Z,u_003668,email,weight_loss_series,sent
m_000007289,2026-01-28T23:09:45Z,u_004766,push,heart_health_month,sent
m_000007290,2026-01-27T08:02:27Z,u_003543,email,sleep_challenge,sent
m_000007291,2026-01-27T14:31:32Z,u_003977,push,weight_loss_series,opened
m_000007292,2026-02-02T16:26:50Z,u_002979,sms,heart_health_month,clicked
m_000007293,2026-01-31T11:59:48Z,u_000465,push,weekly_digest,sent
m_000007294,2026-01-28T18:15:35Z,u_003183,push,new_content_alert,delivered
m_000007295,2026-01-29T19:08:33Z,u_001065,email,stress_relief_program,sent
m_000007296,2026-02-02T12:32:31Z,u_004983,sms,heart_health_month,sent
m_000007297,2026-01-30T19:50:24Z,u_002069,email,new_content_alert,unsubscribed
m_000007298,2026-02-01T13:57:11Z,u_002971,email,heart_health_month,sent
m_000007299,2026-01-27T18:23:31Z,u_002049,sms,weekly_digest,sent
m_000007300,2026-01-28T08:17:06Z,u_001451,email,weekly_digest,delivered
m_000007301,2026-02-01T18:19:14Z,u_003107,push,heart_health_month,sent
m_000007302,2026-01-29T03:48:45Z,u_001665,sms,sleep_challenge,sent
m_000007303,2026-01-27T22:01:20Z,u_001779,push,new_content_alert,sent
m_000007304,2026-01-27T23:44:45Z,u_002419,sms,heart_health_month,opened
m_000007305,2026-01-28T07:37:43Z,u_001260,sms,sleep_challenge,clicked
m_000007306,2026-01-29T14:47:40Z,u_001675,email,heart_health_month,opened
m_000007307,2026-01-27T16:38:10Z,u_004825,email,new_content_alert,delivered
m_000007308,2026-01-30T09:45:30Z,u_002857,sms,weight_loss_series,sent
m_000007309,2026-02-01T19:04:32Z,u_000235,email,new_content_alert,sent
m_000007310,2026-01-30T17:50:02Z,u_004388,email,heart_health_month,sent
m_000007311,2026-01-29T19:29:19Z,u_004931,sms,weight_loss_series,delivered
m_000007312,2026-01-27T14:43:43Z,u_004306,sms,heart_health_month,opened
m_000007313,2026-01-29T20:49:55Z,u_001550,email,heart_health_month,delivered
m_000007314,2026-01-30T13:17:13Z,u_003307,sms,weekly_digest,delivered
m_000007315,2026-02-02T03:55:42Z,u_000614,push,weekly_digest,sent
m_000007316,2026-02-01T08:44:49Z,u_003307,push,sleep_challenge,sent
m_000007317,2026-02-01T10:18:07Z,u_002123,sms,heart_health_month,unsubscribed
m_000007318,2026-01-28T13:37:44Z,u_001546,push,weight_loss_series,sent
m_000007319,2026-01-27T16:04:48Z,u_001073,email,new_content_alert,delivered
m_000007320,2026-01-29T00:23:11Z,u_001022,push,weight_loss_series,sent
m_000007321,2026-01-28T14:53:56Z,u_004527,push,weekly_digest,sent
m_000007322,2026-01-30T00:33:37Z,u_001934,email,sleep_challenge,clicked
m_000007323,2026-01-29T21:26:50Z,u_001037,email,weight_loss_series,sent
m_000007324,2026-01-31T04:15:23Z,u_004048,push,sleep_challenge,sent
m_000007325,2026-01-29T01:44:06Z,u_004973,sms,weight_loss_series,sent
m_000007326,2026-01-31T14:35:09Z,u_001690,email,heart_health_month,opened
m_000007327,2026-02-01T16:22:58Z,u_000835,email,new_content_alert,sent
m_000007328,2026-01-31T01:28:39Z,u_004542,push,new_content_alert,sent
m_000007329,2026-01-28T19:26:13Z,u_001841,sms,weekly_digest,sent
m_000007330,2026-02-01T19:48:55Z,u_004035,email,stress_relief_program,delivered
m_000007331,2026-02-01T10:03:53Z,u_003782,push,heart_health_month,sent
m_000007332,2026-01-30T08:00:12Z,u_002078,push,weekly_digest,delivered
m_000007333,2026-01-31T08:15:45Z,u_004160,sms,sleep_challenge,opened
m_000007334,2026-02-02T00:58:06Z,u_002774,push,weekly_digest,opened
m_000007335,2026-01-27T00:12:08Z,u_004877,sms,new_content_alert,delivered
m_000007336,2026-02-02T06:35:01Z,u_004193,push,weekly_digest,sent
